Fecha,Hora,T[°C],H[%]
15/10/2016,17:37:4,15.0,43.8
15/10/2016,17:37:10,15.0,43.8
15/10/2016,17:37:16,15.0,43.8
15/10/2016,17:37:22,15.0,43.8
15/10/2016,17:37:27,15.0,44.0
15/10/2016,17:37:33,15.0,44.0
15/10/2016,17:37:39,15.0,44.0
15/10/2016,17:37:44,15.0,44.0
15/10/2016,17:37:50,15.0,43.8
15/10/2016,17:37:56,15.0,43.8
15/10/2016,17:38:14,15.0,43.8
15/10/2016,17:38:20,15.0,43.8
15/10/2016,17:38:26,15.0,43.8
15/10/2016,17:38:39,15.0,44.0
15/10/2016,17:38:45,15.0,44.0
15/10/2016,17:38:51,15.0,44.0
15/10/2016,17:38:56,15.0,44.0
15/10/2016,17:39:2,15.0,44.0
15/10/2016,17:39:8,15.0,44.0
15/10/2016,17:39:14,15.0,44.0
15/10/2016,17:39:22,15.0,44.0
15/10/2016,17:39:28,15.0,44.2
15/10/2016,17:39:33,15.0,44.2
15/10/2016,17:39:39,15.0,44.0
15/10/2016,17:39:47,15.0,44.0
15/10/2016,17:39:53,15.0,44.0
15/10/2016,17:40:4,15.0,43.8
15/10/2016,17:40:10,15.0,43.8
15/10/2016,17:40:20,15.0,44.0
15/10/2016,17:40:26,15.0,44.0
15/10/2016,17:40:34,15.0,43.8
15/10/2016,17:40:40,15.0,43.8
15/10/2016,17:40:46,15.0,43.8
15/10/2016,17:40:52,15.0,43.8
15/10/2016,17:40:57,14.8,44.0
15/10/2016,17:41:6,14.8,44.2
15/10/2016,17:41:14,14.8,44.2
15/10/2016,17:41:22,14.8,44.2
15/10/2016,17:41:28,14.8,44.0
15/10/2016,17:41:34,14.8,44.0
15/10/2016,17:41:39,14.8,44.0
15/10/2016,17:41:45,14.8,44.0
15/10/2016,17:41:51,14.8,44.0
15/10/2016,17:41:57,14.8,44.0
15/10/2016,17:42:2,15.0,43.8
15/10/2016,17:42:8,15.0,43.8
15/10/2016,17:42:14,15.0,43.8
15/10/2016,17:42:25,15.0,43.8
15/10/2016,17:42:30,15.0,44.0
15/10/2016,17:42:36,14.8,44.0
15/10/2016,17:42:42,14.8,44.0
15/10/2016,17:42:48,14.8,44.0
15/10/2016,17:42:53,14.8,44.0
15/10/2016,17:42:59,14.8,44.0
15/10/2016,17:43:5,15.0,44.0
15/10/2016,17:43:11,15.0,44.0
15/10/2016,17:43:16,15.0,44.0
15/10/2016,17:43:25,15.0,44.0
15/10/2016,17:43:30,15.0,44.0
15/10/2016,17:43:36,15.0,44.0
15/10/2016,17:43:42,15.0,44.0
15/10/2016,17:43:48,15.0,44.0
15/10/2016,17:43:53,15.0,44.0
15/10/2016,17:43:59,15.0,44.0
15/10/2016,17:44:5,15.0,44.0
15/10/2016,17:44:10,15.0,44.0
15/10/2016,17:44:16,15.0,44.0
15/10/2016,17:44:24,15.0,44.0
15/10/2016,17:44:30,15.0,44.0
15/10/2016,17:44:38,15.0,44.0
15/10/2016,17:44:44,15.0,44.0
15/10/2016,17:44:50,15.0,44.0
15/10/2016,17:44:56,15.0,44.0
15/10/2016,17:45:1,15.0,44.0
15/10/2016,17:45:7,15.0,44.0
15/10/2016,17:45:13,15.0,44.0
15/10/2016,17:45:21,15.0,44.0
15/10/2016,17:45:27,15.0,44.0
15/10/2016,17:45:35,15.0,43.8
15/10/2016,17:45:46,15.0,43.8
15/10/2016,17:45:57,15.0,43.8
15/10/2016,17:46:3,15.0,43.6
15/10/2016,17:46:8,15.0,43.6
15/10/2016,17:46:19,15.0,43.8
15/10/2016,17:46:27,15.0,43.6
15/10/2016,17:46:36,15.0,43.6
15/10/2016,17:46:41,15.0,43.8
15/10/2016,17:46:47,14.8,43.8
15/10/2016,17:46:53,14.8,43.8
15/10/2016,17:46:59,14.6,44.0
15/10/2016,17:47:7,14.6,44.0
15/10/2016,17:47:13,14.4,44.2
15/10/2016,17:47:18,14.6,44.2
15/10/2016,17:47:24,14.6,44.0
15/10/2016,17:47:30,14.8,44.0
15/10/2016,17:47:36,14.6,44.2
15/10/2016,17:47:41,14.8,43.8
15/10/2016,17:47:47,14.6,43.8
15/10/2016,17:47:53,14.6,44.0
15/10/2016,17:47:58,14.6,44.0
15/10/2016,17:48:7,14.8,43.8
15/10/2016,17:48:13,14.8,44.0
15/10/2016,17:48:18,15.0,44.0
15/10/2016,17:48:24,15.0,44.0
15/10/2016,17:48:30,15.0,44.0
15/10/2016,17:48:38,15.0,44.0
15/10/2016,17:48:44,15.0,44.0
15/10/2016,17:48:49,15.0,44.0
15/10/2016,17:48:55,15.0,44.0
15/10/2016,17:49:1,15.0,44.0
15/10/2016,17:49:7,15.0,44.0
15/10/2016,17:49:12,15.0,44.0
15/10/2016,17:49:18,15.0,44.0
15/10/2016,17:49:24,15.0,44.0
15/10/2016,17:49:30,15.0,44.0
15/10/2016,17:49:35,15.0,44.0
15/10/2016,17:49:44,15.0,44.0
15/10/2016,17:49:49,14.8,44.2
15/10/2016,17:49:55,14.8,44.2
15/10/2016,17:50:1,14.8,44.2
15/10/2016,17:50:7,14.8,44.0
15/10/2016,17:50:12,14.8,44.0
15/10/2016,17:50:18,15.0,43.8
15/10/2016,17:50:24,15.0,43.8
15/10/2016,17:50:32,15.0,43.8
15/10/2016,17:50:38,14.8,44.2
15/10/2016,17:50:44,14.8,44.0
15/10/2016,17:50:54,14.6,44.2
15/10/2016,17:51:0,14.4,44.2
15/10/2016,17:51:6,14.4,44.0
15/10/2016,17:51:14,14.4,44.0
15/10/2016,17:51:22,14.2,44.4
15/10/2016,17:51:33,14.4,44.2
15/10/2016,17:51:39,14.4,44.2
15/10/2016,17:51:45,14.2,44.4
15/10/2016,17:51:53,14.2,44.4
15/10/2016,17:51:59,14.2,44.4
15/10/2016,17:52:7,14.0,44.4
15/10/2016,17:52:13,14.0,44.6
15/10/2016,17:52:18,14.0,44.8
15/10/2016,17:52:24,14.2,44.6
15/10/2016,17:52:30,14.4,44.4
15/10/2016,17:52:36,14.4,44.6
15/10/2016,17:52:44,14.4,44.4
15/10/2016,17:52:50,14.4,44.4
15/10/2016,17:52:55,14.2,44.6
15/10/2016,17:53:1,14.0,44.6
15/10/2016,17:53:9,14.0,44.6
15/10/2016,17:53:15,14.0,44.8
15/10/2016,17:53:23,14.2,44.6
15/10/2016,17:53:29,14.4,44.4
15/10/2016,17:53:35,14.4,44.6
15/10/2016,17:53:41,14.4,44.6
15/10/2016,17:53:46,14.4,44.6
15/10/2016,17:53:52,14.2,44.8
15/10/2016,17:53:58,14.2,44.8
15/10/2016,17:54:4,14.2,44.8
15/10/2016,17:54:9,14.4,44.6
15/10/2016,17:54:15,14.4,44.6
15/10/2016,17:54:21,14.4,44.6
15/10/2016,17:54:27,14.2,44.8
15/10/2016,17:54:32,14.2,44.8
15/10/2016,17:54:38,14.0,45.0
15/10/2016,17:54:44,14.2,44.8
15/10/2016,17:54:50,14.4,44.6
15/10/2016,17:54:55,14.4,44.6
15/10/2016,17:55:1,14.4,44.4
15/10/2016,17:55:7,14.4,44.4
15/10/2016,17:55:12,14.2,44.6
15/10/2016,17:55:21,14.0,44.8
15/10/2016,17:55:26,14.0,44.8
15/10/2016,17:55:37,14.0,45.0
15/10/2016,17:55:43,14.0,45.0
15/10/2016,17:55:49,14.0,44.8
15/10/2016,17:55:55,14.0,44.8
15/10/2016,17:56:0,14.0,44.8
15/10/2016,17:56:6,14.0,44.8
15/10/2016,17:56:12,14.0,44.8
15/10/2016,17:56:17,14.0,45.0
15/10/2016,17:56:23,14.0,45.0
15/10/2016,17:56:29,14.0,45.0
15/10/2016,17:56:35,14.0,45.0
15/10/2016,17:56:40,14.0,45.0
15/10/2016,17:56:46,14.2,44.8
15/10/2016,17:56:52,14.2,44.8
15/10/2016,17:56:58,14.2,44.8
15/10/2016,17:57:3,14.2,44.8
15/10/2016,17:57:9,14.2,44.8
15/10/2016,17:57:15,14.0,45.0
15/10/2016,17:57:21,14.0,45.0
15/10/2016,17:57:26,14.0,45.0
15/10/2016,17:57:32,14.0,45.0
15/10/2016,17:57:38,14.0,45.0
15/10/2016,17:57:44,14.2,44.8
15/10/2016,17:57:49,14.2,44.8
15/10/2016,17:57:55,14.2,44.6
15/10/2016,17:58:1,14.4,44.4
15/10/2016,17:58:7,14.4,44.2
15/10/2016,17:58:12,14.4,44.2
15/10/2016,17:58:18,14.4,44.2
15/10/2016,17:58:24,14.4,44.4
15/10/2016,17:58:30,14.2,44.6
15/10/2016,17:58:35,14.2,44.8
15/10/2016,17:58:41,14.0,45.0
15/10/2016,17:58:49,14.0,44.8
15/10/2016,17:58:55,14.0,44.8
15/10/2016,17:59:1,14.0,44.8
15/10/2016,17:59:7,14.0,44.6
15/10/2016,17:59:15,14.2,44.4
15/10/2016,17:59:21,14.2,44.6
15/10/2016,17:59:26,14.2,44.6
15/10/2016,17:59:35,14.2,44.6
15/10/2016,17:59:40,14.4,44.6
15/10/2016,17:59:46,14.4,44.6
15/10/2016,17:59:57,14.4,44.6
15/10/2016,18:0:5,14.4,44.4
15/10/2016,18:0:11,14.4,44.2
15/10/2016,18:0:17,14.2,44.4
15/10/2016,18:0:25,14.0,44.4
15/10/2016,18:0:31,14.0,44.4
15/10/2016,18:0:36,14.0,44.6
15/10/2016,18:0:45,14.0,44.6
15/10/2016,18:0:50,14.0,44.4
15/10/2016,18:0:56,14.2,44.2
15/10/2016,18:1:7,14.4,44.0
15/10/2016,18:1:13,14.6,43.8
15/10/2016,18:1:18,14.6,43.8
15/10/2016,18:1:27,14.6,44.0
15/10/2016,18:1:35,14.4,44.2
15/10/2016,18:1:43,14.2,44.4
15/10/2016,18:1:49,14.0,44.6
15/10/2016,18:1:55,14.2,44.6
15/10/2016,18:2:0,14.2,44.6
15/10/2016,18:2:6,14.2,44.8
15/10/2016,18:2:12,14.2,44.8
15/10/2016,18:2:23,14.4,44.6
15/10/2016,18:2:28,14.2,44.4
15/10/2016,18:2:34,14.2,44.0
15/10/2016,18:2:42,14.2,44.0
15/10/2016,18:2:48,14.2,44.0
15/10/2016,18:2:54,14.0,44.2
15/10/2016,18:3:2,14.0,44.6
15/10/2016,18:3:8,14.0,45.0
15/10/2016,18:3:19,14.0,44.8
15/10/2016,18:3:24,14.0,44.8
15/10/2016,18:3:33,14.0,44.8
15/10/2016,18:3:38,14.0,44.8
15/10/2016,18:3:44,14.0,44.6
15/10/2016,18:3:52,14.0,44.8
15/10/2016,18:3:58,14.2,44.4
15/10/2016,18:4:4,14.2,44.2
15/10/2016,18:4:10,14.4,44.0
15/10/2016,18:4:15,14.4,44.2
15/10/2016,18:4:21,14.4,44.2
15/10/2016,18:4:32,14.2,44.6
15/10/2016,18:4:40,14.2,44.8
15/10/2016,18:4:46,14.0,44.8
15/10/2016,18:4:52,14.0,44.6
15/10/2016,18:4:57,14.0,44.6
15/10/2016,18:5:6,14.0,44.6
15/10/2016,18:5:11,14.0,44.6
15/10/2016,18:5:17,14.0,44.6
15/10/2016,18:5:23,14.0,44.8
15/10/2016,18:5:29,14.0,44.6
15/10/2016,18:5:37,14.0,44.6
15/10/2016,18:5:45,14.0,44.4
15/10/2016,18:5:53,14.0,44.4
15/10/2016,18:5:59,14.2,44.2
15/10/2016,18:6:5,14.2,44.4
15/10/2016,18:6:11,14.2,44.2
15/10/2016,18:6:16,14.2,44.2
15/10/2016,18:6:25,14.2,44.2
15/10/2016,18:6:30,14.0,44.2
15/10/2016,18:6:36,14.0,44.0
15/10/2016,18:6:42,14.0,44.2
15/10/2016,18:6:48,14.0,44.4
15/10/2016,18:6:53,14.0,44.6
15/10/2016,18:6:59,14.0,44.8
15/10/2016,18:7:5,14.0,45.0
15/10/2016,18:7:11,14.0,44.8
15/10/2016,18:7:16,14.0,44.6
15/10/2016,18:7:22,14.2,44.4
15/10/2016,18:7:28,14.2,44.4
15/10/2016,18:7:33,14.2,44.4
15/10/2016,18:7:39,14.2,44.6
15/10/2016,18:7:45,14.2,44.8
15/10/2016,18:7:51,14.0,45.0
15/10/2016,18:7:56,14.0,45.0
15/10/2016,18:8:2,14.0,45.0
15/10/2016,18:8:8,14.0,45.0
15/10/2016,18:8:14,14.0,44.8
15/10/2016,18:8:19,14.0,44.8
15/10/2016,18:8:25,14.0,44.8
15/10/2016,18:8:31,14.0,44.8
15/10/2016,18:8:37,14.0,44.8
15/10/2016,18:8:47,14.0,45.0
15/10/2016,18:8:53,14.0,44.8
15/10/2016,18:8:59,14.0,44.6
15/10/2016,18:9:5,14.0,44.6
15/10/2016,18:9:15,14.0,44.6
15/10/2016,18:9:24,14.0,44.4
15/10/2016,18:9:34,14.0,44.6
15/10/2016,18:9:40,14.0,44.8
15/10/2016,18:9:46,14.0,44.6
15/10/2016,18:9:52,14.0,44.6
15/10/2016,18:9:57,14.0,44.8
15/10/2016,18:10:3,14.0,44.6
15/10/2016,18:10:9,14.0,44.6
15/10/2016,18:10:17,14.0,44.8
15/10/2016,18:10:23,14.0,44.8
15/10/2016,18:10:29,14.0,44.6
15/10/2016,18:10:34,14.0,44.8
15/10/2016,18:10:40,14.0,45.0
15/10/2016,18:10:48,14.0,45.0
15/10/2016,18:10:54,14.0,45.0
15/10/2016,18:11:0,14.0,45.0
15/10/2016,18:11:6,14.0,45.0
15/10/2016,18:11:11,14.0,44.8
15/10/2016,18:11:17,14.0,44.8
15/10/2016,18:11:23,14.0,44.6
15/10/2016,18:11:29,14.0,44.8
15/10/2016,18:11:34,14.0,44.8
15/10/2016,18:11:40,14.0,44.4
15/10/2016,18:11:46,14.0,44.4
15/10/2016,18:11:54,14.0,44.6
15/10/2016,18:12:0,14.0,44.4
15/10/2016,18:12:6,14.0,44.2
15/10/2016,18:12:14,14.0,44.4
15/10/2016,18:12:20,14.0,44.2
15/10/2016,18:12:25,14.2,44.0
15/10/2016,18:12:36,14.2,44.0
15/10/2016,18:12:42,14.2,44.0
15/10/2016,18:12:48,14.2,44.0
15/10/2016,18:12:53,14.2,44.0
15/10/2016,18:13:2,14.0,44.2
15/10/2016,18:13:10,14.0,44.2
15/10/2016,18:13:16,14.2,44.2
15/10/2016,18:13:21,14.2,44.2
15/10/2016,18:13:27,14.2,44.2
15/10/2016,18:13:35,14.2,44.2
15/10/2016,18:13:41,14.2,44.2
15/10/2016,18:13:47,14.0,44.2
15/10/2016,18:13:53,14.0,44.2
15/10/2016,18:13:58,14.0,44.4
15/10/2016,18:14:7,14.0,44.4
15/10/2016,18:14:15,14.0,44.6
15/10/2016,18:14:21,14.0,44.6
15/10/2016,18:14:26,14.0,44.8
15/10/2016,18:14:32,14.0,44.6
15/10/2016,18:14:40,14.0,44.6
15/10/2016,18:14:46,14.0,44.4
15/10/2016,18:14:52,14.0,44.4
15/10/2016,18:14:58,14.0,44.2
15/10/2016,18:15:6,14.0,44.4
15/10/2016,18:15:12,14.0,44.4
15/10/2016,18:15:20,14.0,44.4
15/10/2016,18:15:26,14.0,44.4
15/10/2016,18:15:31,14.0,44.4
15/10/2016,18:15:37,14.0,44.4
15/10/2016,18:15:45,14.0,44.2
15/10/2016,18:15:51,14.0,44.2
15/10/2016,18:15:59,14.0,44.2
15/10/2016,18:16:5,14.0,44.4
15/10/2016,18:16:11,14.0,44.2
15/10/2016,18:16:17,14.0,44.4
15/10/2016,18:16:22,14.0,44.4
15/10/2016,18:16:31,14.0,44.8
15/10/2016,18:16:36,14.0,44.8
15/10/2016,18:16:45,14.0,44.8
15/10/2016,18:16:53,14.0,44.6
15/10/2016,18:17:1,14.0,44.8
15/10/2016,18:17:7,14.0,44.6
15/10/2016,18:17:13,14.0,44.6
15/10/2016,18:17:18,14.0,44.8
15/10/2016,18:17:24,14.0,45.0
15/10/2016,18:17:30,14.0,45.0
15/10/2016,18:17:38,14.0,45.0
15/10/2016,18:17:44,14.0,44.8
15/10/2016,18:17:52,14.0,44.6
15/10/2016,18:17:58,14.0,44.6
15/10/2016,18:18:4,14.0,44.6
15/10/2016,18:18:9,14.0,44.6
15/10/2016,18:18:15,14.0,44.8
15/10/2016,18:18:21,14.0,45.0
15/10/2016,18:18:26,14.0,45.0
15/10/2016,18:18:32,14.0,45.0
15/10/2016,18:18:38,14.0,45.0
15/10/2016,18:18:44,14.0,45.0
15/10/2016,18:18:49,14.0,45.0
15/10/2016,18:18:55,14.0,44.8
15/10/2016,18:19:1,14.0,44.8
15/10/2016,18:19:9,14.0,44.6
15/10/2016,18:19:15,14.0,44.6
15/10/2016,18:19:21,14.0,44.4
15/10/2016,18:19:26,14.0,44.6
15/10/2016,18:19:32,14.0,44.4
15/10/2016,18:19:38,14.0,44.6
15/10/2016,18:19:44,14.0,44.6
15/10/2016,18:19:49,14.0,44.8
15/10/2016,18:19:55,14.0,44.8
15/10/2016,18:20:3,14.0,45.0
15/10/2016,18:20:12,14.2,44.8
15/10/2016,18:20:17,14.2,44.8
15/10/2016,18:20:26,14.2,44.6
15/10/2016,18:20:31,14.2,44.4
15/10/2016,18:20:37,14.2,44.2
15/10/2016,18:20:43,14.0,44.4
15/10/2016,18:20:49,14.0,44.4
15/10/2016,18:20:54,14.0,44.4
15/10/2016,18:21:0,14.0,44.4
15/10/2016,18:21:6,14.0,44.6
15/10/2016,18:21:12,14.0,44.4
15/10/2016,18:21:17,14.0,44.4
15/10/2016,18:21:23,14.0,44.4
15/10/2016,18:21:29,14.0,44.6
15/10/2016,18:21:34,14.2,44.4
15/10/2016,18:21:45,14.2,44.6
15/10/2016,18:21:51,14.2,44.6
15/10/2016,18:21:57,14.2,44.6
15/10/2016,18:22:3,14.2,44.6
15/10/2016,18:22:8,14.0,44.8
15/10/2016,18:22:14,14.0,44.8
15/10/2016,18:22:20,14.0,44.8
15/10/2016,18:22:25,14.0,44.8
15/10/2016,18:22:31,14.0,44.8
15/10/2016,18:22:37,14.0,44.8
15/10/2016,18:22:43,14.0,44.8
15/10/2016,18:22:48,14.0,44.8
15/10/2016,18:22:54,14.0,45.0
15/10/2016,18:23:0,14.0,45.0
15/10/2016,18:23:8,14.0,44.8
15/10/2016,18:23:16,14.0,44.8
15/10/2016,18:23:22,14.0,44.8
15/10/2016,18:23:30,14.0,44.6
15/10/2016,18:23:36,14.0,44.6
15/10/2016,18:23:44,14.0,44.6
15/10/2016,18:23:50,14.0,44.6
15/10/2016,18:23:56,14.0,44.4
15/10/2016,18:24:4,14.2,44.4
15/10/2016,18:24:10,14.2,44.4
15/10/2016,18:24:16,14.2,44.4
15/10/2016,18:24:21,14.2,44.4
15/10/2016,18:24:27,14.2,44.6
15/10/2016,18:24:33,14.0,44.8
15/10/2016,18:24:39,14.0,44.8
15/10/2016,18:24:44,14.0,44.8
15/10/2016,18:24:50,14.0,44.8
15/10/2016,18:24:56,14.0,44.8
15/10/2016,18:25:2,14.0,44.6
15/10/2016,18:25:7,14.2,44.4
15/10/2016,18:25:16,14.2,44.6
15/10/2016,18:25:21,14.2,44.6
15/10/2016,18:25:30,14.2,44.4
15/10/2016,18:25:35,14.2,44.6
15/10/2016,18:25:41,14.0,44.6
15/10/2016,18:25:47,14.0,44.6
15/10/2016,18:25:53,14.0,44.6
15/10/2016,18:25:58,14.0,44.8
15/10/2016,18:26:9,14.0,44.8
15/10/2016,18:26:15,14.0,44.8
15/10/2016,18:26:21,14.0,44.8
15/10/2016,18:26:26,14.0,44.8
15/10/2016,18:26:32,14.0,44.8
15/10/2016,18:26:38,14.0,44.8
15/10/2016,18:26:44,14.0,45.0
15/10/2016,18:26:49,14.0,45.0
15/10/2016,18:27:0,14.0,44.8
15/10/2016,18:27:6,14.0,44.6
15/10/2016,18:27:12,14.0,44.4
15/10/2016,18:27:17,14.0,44.4
15/10/2016,18:27:26,14.0,44.4
15/10/2016,18:27:31,14.0,44.6
15/10/2016,18:27:42,14.0,44.8
15/10/2016,18:27:48,14.0,44.8
15/10/2016,18:27:54,14.0,44.6
15/10/2016,18:27:59,14.0,44.6
15/10/2016,18:28:5,14.0,44.6
15/10/2016,18:28:11,14.0,44.6
15/10/2016,18:28:19,14.0,44.8
15/10/2016,18:28:25,14.0,44.8
15/10/2016,18:28:31,14.0,44.6
15/10/2016,18:28:36,14.0,44.6
15/10/2016,18:28:42,14.0,44.6
15/10/2016,18:28:48,14.0,44.6
15/10/2016,18:28:53,14.2,44.6
15/10/2016,18:28:59,14.2,44.8
15/10/2016,18:29:5,14.2,44.8
15/10/2016,18:29:13,14.2,44.8
15/10/2016,18:29:19,14.2,44.8
15/10/2016,18:29:30,14.0,44.8
15/10/2016,18:29:35,14.0,44.6
15/10/2016,18:29:41,14.0,44.4
15/10/2016,18:29:49,14.0,44.4
15/10/2016,18:29:55,14.0,44.4
15/10/2016,18:30:1,14.0,44.4
15/10/2016,18:30:7,14.0,44.6
15/10/2016,18:30:12,14.0,44.8
15/10/2016,18:30:18,14.0,44.6
15/10/2016,18:30:24,14.0,44.6
15/10/2016,18:30:30,14.0,44.6
15/10/2016,18:30:35,14.0,44.6
15/10/2016,18:30:44,14.0,44.6
15/10/2016,18:30:49,14.0,44.6
15/10/2016,18:30:55,14.0,44.6
15/10/2016,18:31:1,14.0,44.6
15/10/2016,18:31:7,14.0,44.6
15/10/2016,18:31:12,14.0,44.2
15/10/2016,18:31:18,14.0,44.4
15/10/2016,18:31:29,14.0,44.4
15/10/2016,18:31:37,14.0,44.4
15/10/2016,18:31:43,14.0,44.4
15/10/2016,18:31:51,14.0,44.8
15/10/2016,18:31:59,14.0,44.8
15/10/2016,18:32:5,14.0,44.8
15/10/2016,18:32:11,14.0,44.8
15/10/2016,18:32:17,14.0,44.8
15/10/2016,18:32:22,14.0,44.8
15/10/2016,18:32:28,14.0,44.8
15/10/2016,18:32:34,14.0,44.8
15/10/2016,18:32:40,14.0,45.0
15/10/2016,18:32:45,14.0,45.0
15/10/2016,18:32:51,14.0,45.0
15/10/2016,18:32:57,14.0,45.0
15/10/2016,18:33:3,14.0,45.0
15/10/2016,18:33:8,14.0,45.0
15/10/2016,18:33:17,14.0,45.0
15/10/2016,18:33:22,14.0,45.0
15/10/2016,18:33:31,14.0,44.8
15/10/2016,18:33:36,14.0,44.8
15/10/2016,18:33:42,14.0,44.6
15/10/2016,18:33:48,14.0,44.6
15/10/2016,18:33:54,14.0,44.6
15/10/2016,18:33:59,14.0,44.8
15/10/2016,18:34:8,14.0,44.8
15/10/2016,18:34:13,14.0,44.8
15/10/2016,18:34:19,14.0,44.4
15/10/2016,18:34:25,14.0,44.4
15/10/2016,18:34:31,14.0,44.4
15/10/2016,18:34:36,14.0,44.2
15/10/2016,18:34:42,14.0,44.4
15/10/2016,18:34:48,14.0,44.8
15/10/2016,18:34:54,14.0,44.6
15/10/2016,18:34:59,14.0,44.4
15/10/2016,18:35:10,14.0,44.6
15/10/2016,18:35:16,14.0,44.2
15/10/2016,18:35:22,14.0,44.0
15/10/2016,18:35:27,14.0,44.2
15/10/2016,18:35:38,14.0,44.4
15/10/2016,18:35:44,14.0,44.2
15/10/2016,18:35:52,14.0,44.4
15/10/2016,18:36:0,14.0,44.4
15/10/2016,18:36:6,14.0,44.2
15/10/2016,18:36:12,14.0,44.2
15/10/2016,18:36:18,14.0,44.4
15/10/2016,18:36:23,14.0,44.6
15/10/2016,18:36:29,14.0,44.6
15/10/2016,18:36:35,14.0,44.8
15/10/2016,18:36:40,14.0,44.8
15/10/2016,18:36:49,14.0,44.8
15/10/2016,18:36:54,14.0,44.6
15/10/2016,18:37:3,14.0,44.6
15/10/2016,18:37:8,14.0,44.4
15/10/2016,18:37:14,14.0,44.2
15/10/2016,18:37:20,14.0,44.2
15/10/2016,18:37:26,14.0,44.4
15/10/2016,18:37:31,14.0,44.4
15/10/2016,18:37:40,14.0,44.6
15/10/2016,18:37:45,14.0,44.6
15/10/2016,18:37:51,14.0,44.4
15/10/2016,18:37:57,14.0,44.2
15/10/2016,18:38:3,14.0,44.4
15/10/2016,18:38:8,14.0,44.2
15/10/2016,18:38:14,14.0,44.4
15/10/2016,18:38:20,14.0,44.6
15/10/2016,18:38:26,14.2,44.6
15/10/2016,18:38:31,14.2,44.6
15/10/2016,18:38:37,14.2,44.8
15/10/2016,18:38:43,14.2,44.8
15/10/2016,18:38:51,14.2,44.8
15/10/2016,18:38:57,14.0,45.0
15/10/2016,18:39:3,14.0,44.8
15/10/2016,18:39:11,14.0,44.8
15/10/2016,18:39:17,14.0,44.8
15/10/2016,18:39:22,14.0,44.6
15/10/2016,18:39:28,14.0,44.6
15/10/2016,18:39:34,14.0,44.8
15/10/2016,18:39:40,14.0,44.8
15/10/2016,18:39:45,14.0,44.8
15/10/2016,18:39:51,14.0,45.0
15/10/2016,18:40:2,14.0,45.0
15/10/2016,18:40:8,14.0,44.8
15/10/2016,18:40:13,14.0,44.6
15/10/2016,18:40:19,14.0,44.6
15/10/2016,18:40:25,14.0,44.6
15/10/2016,18:40:33,14.0,44.6
15/10/2016,18:40:39,14.0,44.8
15/10/2016,18:40:47,14.0,44.8
15/10/2016,18:40:53,14.0,44.8
15/10/2016,18:40:59,14.0,44.6
15/10/2016,18:41:4,14.0,44.6
15/10/2016,18:41:10,14.0,44.6
15/10/2016,18:41:16,14.0,44.8
15/10/2016,18:41:22,14.0,44.8
15/10/2016,18:41:27,14.0,45.0
15/10/2016,18:41:33,14.0,45.0
15/10/2016,18:41:39,14.0,45.0
15/10/2016,18:41:50,14.0,45.0
15/10/2016,18:41:55,14.0,45.0
15/10/2016,18:42:1,14.0,44.8
15/10/2016,18:42:9,14.0,44.8
15/10/2016,18:42:15,14.0,44.8
15/10/2016,18:42:23,14.0,44.6
15/10/2016,18:42:32,14.0,44.4
15/10/2016,18:42:37,14.0,44.4
15/10/2016,18:42:48,14.0,44.2
15/10/2016,18:42:54,14.0,44.0
15/10/2016,18:43:0,14.0,44.0
15/10/2016,18:43:8,14.0,44.2
15/10/2016,18:43:14,14.0,44.2
15/10/2016,18:43:22,14.0,44.4
15/10/2016,18:43:28,14.0,44.4
15/10/2016,18:43:33,14.0,44.4
15/10/2016,18:43:39,14.0,44.2
15/10/2016,18:43:45,14.0,44.2
15/10/2016,18:43:51,14.0,44.0
15/10/2016,18:43:56,14.0,44.2
15/10/2016,18:44:2,14.2,44.4
15/10/2016,18:44:15,14.2,44.6
15/10/2016,18:44:21,14.2,44.6
15/10/2016,18:44:27,14.2,44.4
15/10/2016,18:44:33,14.2,44.4
15/10/2016,18:44:38,14.0,44.4
15/10/2016,18:44:44,14.0,44.4
15/10/2016,18:44:52,14.0,44.6
15/10/2016,18:45:1,14.0,45.0
15/10/2016,18:45:6,14.0,44.8
15/10/2016,18:45:12,14.0,44.6
15/10/2016,18:45:18,14.0,44.6
15/10/2016,18:45:24,14.0,44.6
15/10/2016,18:45:29,14.0,44.6
15/10/2016,18:45:35,14.0,44.8
15/10/2016,18:45:41,14.0,45.0
15/10/2016,18:45:49,14.0,45.0
15/10/2016,18:45:55,14.0,45.0
15/10/2016,18:46:6,14.0,44.8
15/10/2016,18:46:11,14.0,44.8
15/10/2016,18:46:20,14.0,44.6
15/10/2016,18:46:25,14.0,44.6
15/10/2016,18:46:31,14.0,44.4
15/10/2016,18:46:39,14.0,44.6
15/10/2016,18:46:45,14.0,44.6
15/10/2016,18:46:51,14.0,44.8
15/10/2016,18:46:57,14.0,44.8
15/10/2016,18:47:2,14.0,45.0
15/10/2016,18:47:8,14.0,45.0
15/10/2016,18:47:14,14.0,44.8
15/10/2016,18:47:19,14.0,44.8
15/10/2016,18:47:25,14.0,44.6
15/10/2016,18:47:31,14.0,44.6
15/10/2016,18:47:37,14.0,44.6
15/10/2016,18:47:42,14.0,44.8
15/10/2016,18:47:48,14.0,44.8
15/10/2016,18:47:54,14.0,45.0
15/10/2016,18:48:0,14.0,45.0
15/10/2016,18:48:5,14.0,45.0
